,Unnamed: 0,Star,Style,Review,Date
719,719,별 5개 중 5.0,스타일: 베스트 셀러 팩,I get 5% from Amazon prime instead 0% from Nespresso store,Reviewed in the United States 🇺🇸 on 2021년 7월 18일
720,720,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love our Nespresso to start the day.,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
721,721,별 5개 중 5.0,스타일: 베스트 셀러 팩,Have continued to purchase. I would recommend.,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
722,722,별 5개 중 5.0,스타일: 베스트 셀러 팩,My husband drinks the coffee in our house. It's so easy for him to pop one of the capsules in and have a delicious cup of coffee in no time! He'd recommed them highly.,Reviewed in the United States 🇺🇸 on 2020년 5월 28일
723,723,별 5개 중 3.0,스타일: 베스트 셀러 팩,Disappointed that I did not receive recycle bag for pods..,Reviewed in the United States 🇺🇸 on 2021년 7월 21일
724,724,별 5개 중 5.0,스타일: 베스트 셀러 팩,Quick delivery and is a nice variety of Nespresso pods.,Reviewed in the United States 🇺🇸 on 2021년 4월 7일
725,725,별 5개 중 5.0,스타일: 베스트 셀러 팩,"New to Nespresso, and I liked that I can try out different flavors before I buy a lot of one flavor.",Reviewed in the United States 🇺🇸 on 2021년 5월 12일
726,726,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love these,Reviewed in the United States 🇺🇸 on 2020년 8월 6일
727,727,별 5개 중 5.0,스타일: 베스트 셀러 팩,If you are here you know what Nespresso machines can do! Perfect coffee! Pods arrived quickly. Best variety pack. Will order again!,Reviewed in the United States 🇺🇸 on 2019년 6월 11일
728,728,별 5개 중 5.0,스타일: 베스트 셀러 팩,My favorite variety! Something for everyone!,Reviewed in the United States 🇺🇸 on 2020년 5월 9일
729,729,별 5개 중 5.0,스타일: 베스트 셀러 팩,These are great and better price than buying from Nespresso.,Reviewed in the United States 🇺🇸 on 2021년 7월 12일
730,730,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Love love love! I got the Vertuoline for Christmas and no retailers sell the cup for them! I found some on amazon, and I absolutely love them! So fresh and delicious. Can’t wait to order different ones!",Reviewed in the United States 🇺🇸 on 2021년 6월 5일
731,731,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Great product, corresponds perfectly to nespresso quality.",Reviewed in the United States 🇺🇸 on 2020년 12월 29일
732,732,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love this stuff.,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
733,733,별 5개 중 5.0,스타일: 베스트 셀러 팩,It has a great robust flavor,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
734,734,별 5개 중 5.0,스타일: 베스트 셀러 팩,love the flavors,Reviewed in the United States 🇺🇸 on 2020년 12월 14일
735,735,별 5개 중 5.0,스타일: 베스트 셀러 팩,A nice variety that really gives you a great taste to find your favorite,Reviewed in the United States 🇺🇸 on 2020년 12월 27일
736,736,별 5개 중 5.0,스타일: 베스트 셀러 팩,"If you love not-so-much intense coffee flavors, this would be a great sample variety pack to learn various VertuoLine capsules.",Reviewed in the United States 🇺🇸 on 2020년 5월 13일
737,737,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love this collection; I reorder it regularly,Reviewed in the United States 🇺🇸 on 2020년 4월 17일
738,738,별 5개 중 2.0,스타일: 베스트 셀러 팩,"Generally these are great, but I don’t believe some of the batches on amazon are authentic. Maybe some batches are authentic and some aren’t? Either way it’s a gamble. The most recent batch I purchased here made me sick, and I know it was the pods because I took a break from these and drank other dark coffee from my local coffee shops instead, and on those days I felt fine! It was specifically on the days I drank these coffee pods that I felt sick immediately after. Very strange. I’ve had these pods before and they didn’t cause this issue. So bad batch? I wouldn’t order them from amazon again.",Reviewed in the United States 🇺🇸 on 2021년 5월 1일
739,739,별 5개 중 5.0,스타일: 베스트 셀러 팩,Always great and ships quickly.,Reviewed in the United States 🇺🇸 on 2018년 5월 7일
740,740,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Good stuff
Oh yeah Baby! Oh yeah!",Reviewed in the United States 🇺🇸 on 2020년 11월 9일
741,741,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Nespresso is Great tasting coffee! It's not especially inexpensive, but less expensive than purchasing coffee from drive thrus. Not to mention, Nespresso is better than most restaurants.",Reviewed in the United States 🇺🇸 on 2021년 3월 1일
742,742,별 5개 중 5.0,스타일: 베스트 셀러 팩,It is a rich and delightful coffee.,Reviewed in the United States 🇺🇸 on 2021년 3월 8일
743,743,별 5개 중 5.0,스타일: 베스트 셀러 팩,Amazing product but very expensive. Its like buying a cup of coffee from McDonalds or something as such,Reviewed in the United States 🇺🇸 on 2022년 3월 10일
744,744,별 5개 중 5.0,스타일: 베스트 셀러 팩,Bought as a gift for a friend. Very expensive. Tastes good.,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
745,745,별 5개 중 5.0,스타일: 베스트 셀러 팩,Good but pricey,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
746,746,별 5개 중 5.0,스타일: 베스트 셀러 팩,"A bit pricey, but very good tasting coffee.",Reviewed in the United States 🇺🇸 on 2020년 1월 3일
747,747,별 5개 중 4.0,스타일: 베스트 셀러 팩,The delivery is not good at all. Leaving it in the middle of the driveway in a rain storm is not acceptable . The covered front porch would have been better! So disappointed in Prime Delivery :( :(,Reviewed in the United States 🇺🇸 on 2020년 6월 28일
748,748,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great quality product,Reviewed in the United States 🇺🇸 on 2021년 7월 8일
749,749,별 5개 중 5.0,스타일: 베스트 셀러 팩,So happy with these. Someone walks in and I can offer a coffee or cappuccino or express and don’t have to make a pot of coffee. I find myself having afternoon cappuccino. Really love this coffee.,Reviewed in the United States 🇺🇸 on 2020년 10월 20일
750,750,별 5개 중 5.0,스타일: 베스트 셀러 팩,Loving the flavors nice and rich,Reviewed in the United States 🇺🇸 on 2020년 12월 19일
751,751,별 5개 중 3.0,스타일: 베스트 셀러 팩,"For $1 per cup, the flavor was average",Reviewed in the United States 🇺🇸 on 2019년 5월 7일
752,752,별 5개 중 5.0,스타일: 베스트 셀러 팩,"I've enjoyed many of the Virtuo line capsules. Every one has been even better than any coffee shop. My favorite coffee to order when out of the home is the Flat White. These capsules and machine brew the best comparable espresso I've had. I'm spending less, and, staying home for a superb cup of yum happiness. Love my coffee!",Reviewed in the United States 🇺🇸 on 2021년 2월 14일
753,753,별 5개 중 5.0,스타일: 베스트 셀러 팩,"I’ve had my Nespersso coffee maker for almost a year now and for me this three variety package does the trick. Easy to order fast delivery no hassle!

Just another update: I can’t get over how fantastic this Vertuoline coffee is. I’ve even tried refilling the capsules with my own coffee but can’t achieve the quality of Nespresso Vertuoline!",Reviewed in the United States 🇺🇸 on 2021년 4월 19일
754,754,별 5개 중 5.0,스타일: 베스트 셀러 팩,"I like this for the flavors but they started putting them in a different box were you open the end and the pods are loose, I liked them in the sleeve they used to be in better! I buy these monthly!",Reviewed in the United States 🇺🇸 on 2021년 3월 8일
755,755,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Delicioso sabor , excelente embalaje !",Reviewed in the United States 🇺🇸 on 2021년 1월 4일
756,756,별 5개 중 5.0,스타일: 베스트 셀러 팩,I needed coffee,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
757,757,별 5개 중 5.0,스타일: 베스트 셀러 팩,I love Nespresso coffee. These flavors are the staple flavors for Nespresso. It's fun to get some of the limited edition flavors but these flavors are always good.,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
758,758,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love this stuff. I have a pod or two every morning. 10 times better than K cups.,Reviewed in the United States 🇺🇸 on 2019년 12월 27일
759,759,별 5개 중 5.0,스타일: 베스트 셀러 팩,Simply the best. I wonder how I could pick my own flavors instead.,Reviewed in the United States 🇺🇸 on 2020년 2월 9일
760,760,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Received in great condition. Great value, definitely will be reordering",Reviewed in the United States 🇺🇸 on 2019년 10월 23일
761,761,별 5개 중 5.0,스타일: 베스트 셀러 팩,Good variety to find your favorite coffee.,Reviewed in the United States 🇺🇸 on 2021년 3월 17일
762,762,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love my Nespresso and the capsules!!,Reviewed in the United States 🇺🇸 on 2020년 10월 7일
763,763,별 5개 중 5.0,스타일: 베스트 셀러 팩,"We like the richness of the Nespresso coffee, little pricey",Reviewed in the United States 🇺🇸 on 2020년 8월 22일
764,764,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great flavor with amazing price!,Reviewed in the United States 🇺🇸 on 2021년 6월 26일
765,765,별 5개 중 5.0,스타일: 베스트 셀러 팩,"My husband and I prefer different tastes when it comes to coffee; I like a bold flavor and drink mine black, while he likes his light and sweet. We have tried several Nespresso Vertuoline variety packs and this combination is by far our favorite. Plus, the pods always arrive in perfect condition due to Nespresso's unique packaging.",Reviewed in the United States 🇺🇸 on 2021년 2월 14일
766,766,별 5개 중 5.0,스타일: 베스트 셀러 팩,Very tasty pods. Classic pack that pairs well with any creamer.,Reviewed in the United States 🇺🇸 on 2020년 11월 15일
767,767,별 5개 중 5.0,스타일: 베스트 셀러 팩,"This is a good variety pack. If you don’t know which flavor you’d like, this pack has the best 3 flavors.",Reviewed in the United States 🇺🇸 on 2021년 2월 28일
768,768,별 5개 중 5.0,스타일: 베스트 셀러 팩,This is a great starter pack for new users and a great blend to have on hand for guests and everyday drinkers. Mixes well with milk and syrups .,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
769,769,별 5개 중 5.0,스타일: 베스트 셀러 팩,Good price and great coffee.,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
770,770,별 5개 중 5.0,스타일: 베스트 셀러 팩,"If you like strong coffee like I do, than this is a great trio. Will definitely buy again",Reviewed in the United States 🇺🇸 on 2021년 1월 18일
771,771,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great mix,Reviewed in the United States 🇺🇸 on 2020년 5월 31일
772,772,별 5개 중 5.0,스타일: 베스트 셀러 팩,A perfect cup of coffee... I love all the flavors,Reviewed in the United States 🇺🇸 on 2020년 5월 24일
773,773,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Outside of using my french press, there is nothing better than the nespresso and these are great coffee.

If you don't use them - you must try at least once and you will get hooked",Reviewed in the United States 🇺🇸 on 2021년 6월 28일
774,774,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love the flavor and all the different flavors ...,Reviewed in the United States 🇺🇸 on 2021년 2월 6일
